Day,MoveSpeed,MaxEnergy,Size,SensorProbability,SensorSize,WarningRange,EntityID
800,5,92,1.29578,0.3610244,20,10,503
800,4,116,0.8668046,0.1530045,20,10,591
800,5,92,1.29578,0.3610244,20,10,517
800,5,92,1.29578,0.3610244,20,10,520
800,4,87,1.212984,0.4685684,20,10,523
800,4,87,1.212984,0.4685684,20,10,526
800,3,85,0.8655667,0.1684163,20,10,554
800,2,87,1.062046,0.02708447,20,10,573
800,4,111,1.181147,0.02990377,20,10,385
800,4,111,1.181147,0.02990377,20,10,484
800,5,110,1.479438,0.237589,20,10,386
800,5,110,1.479438,0.237589,20,10,536
800,5,110,1.479438,0.237589,20,10,539
800,5,110,1.479438,0.237589,20,10,542
800,3,85,0.8655667,0.1684163,20,10,545
800,3,85,0.8655667,0.1684163,20,10,548
800,2,87,1.062046,0.02708447,20,10,582
800,5,92,1.29578,0.3610244,20,10,558
800,5,92,1.29578,0.3610244,20,10,506
800,5,110,1.479438,0.237589,20,10,561
800,5,110,1.479438,0.237589,20,10,490
800,5,109,1.450766,0.9542458,20,10,491
800,2,87,1.062046,0.02708447,20,10,576
800,4,111,1.181147,0.02990377,20,10,570
800,4,87,1.087858,0.4685684,20,10,654
800,5,109,1.334041,0.9542458,20,10,658
800,5,83,0.9726964,0.8966306,20,10,652
800,4,111,1.181147,0.02990377,20,10,609
800,4,111,1.181147,0.02990377,20,10,612
800,5,92,1.252278,0.3610244,20,10,235
800,4,93,0.8649081,0.3733542,20,10,153
800,5,83,1.057162,0.8966306,20,10,139
800,5,109,1.450766,0.9542458,20,10,140
800,5,92,1.29578,0.3610244,20,10,151
800,5,92,1.29578,0.3610244,20,10,429
800,4,87,1.165156,0.4685684,20,10,642
800,4,116,0.8668046,0.1530045,20,10,516
800,4,116,0.8668046,0.1530045,20,10,533
800,4,87,1.16479,0.4685684,20,10,634
800,4,87,1.087858,0.4685684,20,10,590
800,4,111,1.103341,0.02990377,20,10,636
800,4,87,1.165156,0.4685684,20,10,615
800,5,109,1.450766,0.9542458,20,10,238
800,5,110,1.479438,0.237589,20,10,621
800,5,110,1.479438,0.237589,20,10,624
800,5,110,1.453709,0.237589,20,10,248
800,5,110,1.479438,0.237589,20,10,158
800,4,82,1.038037,0.5717332,20,10,595
800,5,110,1.453709,0.237589,20,10,169
800,5,92,1.252278,0.3610244,20,10,581
800,4,111,1.103667,0.02990377,20,10,627
800,4,111,1.103667,0.02990377,20,10,246
800,4,111,1.103341,0.02990377,20,10,259
800,4,102,0.8589542,0.9750844,20,10,137
800,5,92,0.875883,0.3610244,20,10,379
800,5,92,0.875883,0.3610244,20,10,456
800,4,87,0.8111238,0.4685684,20,10,142
800,4,87,0.8111238,0.4685684,20,10,502
900,5,92,1.29578,0.3610244,20,10,134
900,5,83,1.057162,0.8966306,20,10,388
900,5,109,1.450766,0.9542458,20,10,382
900,5,110,1.479438,0.237589,20,10,145
900,3,85,0.8584778,0.1684163,20,10,640
900,1,91,1.344113,0.02799869,20,10,597
900,5,109,1.450766,0.9542458,20,10,154
900,4,87,1.212984,0.4685684,20,10,508
900,5,110,1.437978,0.237589,20,10,463
900,5,83,1.057162,0.8966306,20,10,163
900,4,87,1.212984,0.4685684,20,10,166
900,5,92,1.29578,0.3610244,20,10,409
900,1,91,1.344113,0.02799869,20,10,600
900,5,110,1.434836,0.237589,20,10,650
900,4,102,1.24917,0.9750844,20,10,243
900,4,82,1.038037,0.5717332,20,10,400
900,4,111,1.100239,0.02990377,20,10,681
900,4,87,1.212984,0.4685684,20,10,479
900,4,111,1.181147,0.02990377,20,10,255
900,5,110,1.437978,0.237589,20,10,669
900,4,111,1.144391,0.02990377,20,10,148
900,5,110,1.434836,0.237589,20,10,675
900,4,111,1.144073,0.02990377,20,10,659
900,4,111,1.101233,0.02990377,20,10,418
